,sku,title,quantity,total_price,base_price,order_code,state,status,pickup_point_id,city,delivery_mode,creation_date,is_kaspi_delivery,courier_transmission_date,express,firstMileCourier,order_delivery_cost_for_seller,delivery_cost,delivery_address_city,Delivery_type,Date
2515,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427040840,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1728980575122,True,1729001510000.0,False,,783,0,Жезказган,Zammler,2024-10-15
2640,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427362735,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729022086985,True,1729088281000.0,False,,783,0,Актобе,Zammler,2024-10-15
2583,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427342346,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729018369736,True,1729088286000.0,False,,783,0,Шахтинск,Zammler,2024-10-15
2520,114183971_454765078,"Limon Soft чехол на матрас на резинке  349419 180x200 см, хлопок",1,13980,13980,427002422,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1728975322726,True,1729003139000.0,False,,783,0,,Zammler,2024-10-15
2522,108298894_620968401,Bonny магнитный трековый светильник MSMT60,6,9594,1599,427434444,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729052433571,True,1729088233000.0,False,,783,0,Караганда,Zammler,2024-10-15
2582,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427432534,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729052175576,True,1729088263000.0,False,,783,0,Абай,Zammler,2024-10-15
2697,114380534_583808092,Термоноски Termal mest Т4 1 пара черный 40,1,6900,6900,427209981,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729001802880,True,1729085352000.0,False,,615,0,,Zammler,2024-10-15
2435,122358685_588273117,"RONIMAX наматрасник на резинке непромокаемый белый 160x200, полиэстер, мембрана",1,12500,12500,426996295,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1728974380331,True,1728977310000.0,True,,727,995,Астана,Express,2024-10-15
2458,110133842_654771917,Kelvin спот CLN 7702 BL,11,13332,1212,427235371,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729004774153,True,,False,,783,0,,Zammler,2024-10-15
2602,112486791_345881782,"Люстра ABC 7887-80 см E14, кол-во ламп: 10 шт",2,92800,46400,427774477,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729094992736,True,1729163554000.0,False,,1679,0,Астана,Zammler,2024-10-16
2552,116290479_760827507,Пылесос P8 черный,1,9000,9000,427668801,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729081056628,True,1729171696000.0,False,,783,0,Усть-Каменогорск,Zammler,2024-10-16
2463,103576429_203677211,KVARTIRA Lamp50W черный,1,2000,2000,427541305,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729065716340,True,1729066619000.0,True,,0,995,Астана,Express,2024-10-16
2537,122358685_588273117,"RONIMAX наматрасник на резинке непромокаемый белый 160x200, полиэстер, мембрана",1,12300,12300,427646774,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729078389478,True,1729168940000.0,False,,783,0,Шелек,Zammler,2024-10-16
2575,112354685_599844449,Одеяло Nanara Life  2023150200 150x200 всесезонное,2,29760,14880,427922750,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_LOCAL,1729134561231,True,1729171691000.0,False,,727,0,Астана,Zammler,2024-10-16
2510,113732199_568168835,Бра Danilight 99461-15W LED,1,10000,10000,427610058,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729073515168,True,,False,,783,0,Уральск,Zammler,2024-10-16
2513,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427869537,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729107814482,True,1729163583000.0,False,,615,0,Алматы,Zammler,2024-10-16
2644,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427738984,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729091044131,True,1729163576000.0,False,,783,0,Актобе,Zammler,2024-10-16
2519,108635132_514857521,Бра Venn Electro В3386 LED,2,26794,13397,427779602,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729095816981,True,1729171695000.0,False,,727,0,Астана,Zammler,2024-10-16
2630,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427506173,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729061388193,True,1729083596000.0,False,,783,0,Астана,Zammler,2024-10-16
2545,114115987_386257301,"Madame Coco полотенце 8682116820516 70x50 см 1 шт, хлопок",1,2350,2350,427579357,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729070202638,True,1729085350000.0,False,,0,0,Шахтинск,Zammler,2024-10-16
2567,120575446_437260969,"Комплект 2-спальный Фабричный Пекин. Простыня на резинке. Полностью охватывает матрас со всех сторон, наволочки: 50x70 см, страйп-сатин",1,11980,11980,427604146,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729072737275,True,1729168947000.0,False,,783,0,Астана,Zammler,2024-10-16
2653,115698394_652522706,"Зеркало Wood bro 576909 80x80 см, настенное",1,23000,23000,427646711,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729078319659,True,1729172392000.0,False,,1679,0,Уральск,Zammler,2024-10-16
2532,114380534_583808092,Термоноски Termal mest Т4 1 пара черный 40,1,6990,6990,427825067,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1729101033002,True,1729172283000.0,False,,615,0,,Zammler,2024-10-16
2533,107257210_969897553,Термоноски Aksa termal 3637383940 1 пара черный 36-44,1,6990,6990,427922091,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1729132935489,True,1729172282000.0,False,,615,0,,Zammler,2024-10-16
2479,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427929788,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729136719084,True,,False,,0,0,Каскелен,Zammler,2024-10-16
2543,114804776_780162177,Одеяло 6884 195x215 зимнее,1,16251,16251,427553353,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729067226163,True,1729085338000.0,False,,1231,0,Шымкент,Zammler,2024-10-16
2650,116290479_760827507,Пылесос P8 черный,1,9000,9000,427812256,ARCHIVE,RETURNED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729099600130,True,1729171697000.0,False,,783,0,Каскелен,Zammler,2024-10-16
2571,117949021_728052141,"Набор полотенец 2024 30228942_496463635 140x70 см 3 шт, микрофибра",1,800,800,428300131,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729186415941,True,1729259192000.0,False,,0,0,,Zammler,2024-10-17
2484,108583665_302436833,"Safir скатерть Angel Velvet 300x160 см, велюр",1,12000,12000,428076193,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1729155778428,True,,True,,0,995,Астана,Express,2024-10-17
2576,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",2,16744,8372,428356236,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729195357849,True,1729250410000.0,False,,1679,0,Ленгер,Zammler,2024-10-17
2572,120080008_068027354,"Полотенце 752855005 50x70 см 1 шт, хлопок",1,1250,1250,428300131,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729186415941,True,1729259192000.0,False,,0,0,,Zammler,2024-10-17
2508,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428408699,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729222981224,True,,False,,0,0,Капшагай,Zammler,2024-10-17
2564,113823074_844182365,Термоноски 613356 1 пара черный 39,2,13800,6900,428400118,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729219221596,True,1729259183000.0,False,,615,0,,Zammler,2024-10-17
2511,105705367_742777681,"Люстра NEWLINE 8036/2+2 LED, кол-во ламп: 4 шт",1,10000,10000,428428162,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729225739061,True,1729231269000.0,True,,727,995,Астана,Express,2024-10-17
2647,110508719_349774978,Бра Venn Electro B3386gold LED,2,28980,14490,428160557,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729167102250,True,1729253925000.0,False,,1231,0,Кульсары,Zammler,2024-10-17
2528,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428045267,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729152266447,True,1729163571000.0,False,,615,0,Алматы,Zammler,2024-10-17
2585,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428015183,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729148404857,True,1729163563000.0,False,,783,0,Астана,Zammler,2024-10-17
2654,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,427980543,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729144446218,True,1729163581000.0,False,,783,0,Экибастуз,Zammler,2024-10-17
2820,110133842_654771917,Kelvin спот CLN 7702 BL,2,2424,1212,428267406,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729182039154,True,1729250413000.0,False,,0,995,Актау,Zammler,2024-10-17
2615,122358685_588273117,"RONIMAX наматрасник на резинке непромокаемый белый 160x200, полиэстер, мембрана",2,24600,12300,428418043,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729223848649,True,1729259096000.0,False,,1679,0,,Zammler,2024-10-17
2491,111249144_302285232,"Aline Home подушка RER5070 пух искусственный, сатин, 50x70 см",2,6000,3000,428160837,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729167443340,True,1729170076000.0,True,,1511,995,Астана,Express,2024-10-17
2490,108432352_656841551,"Комплект 2-спальный Kafuman 5008, наволочки: 50x70 см, хлопок, бамбук",1,12000,12000,428160837,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729167443340,True,1729170076000.0,True,,1511,995,Астана,Express,2024-10-17
2487,108432352_656841551,"Комплект 2-спальный Kafuman 5008, наволочки: 50x70 см, хлопок, бамбук",1,12000,12000,428160741,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1729167326781,True,,True,,0,995,Астана,Express,2024-10-17
2601,110591327_397071339,"Люстра Light 55DHY65-400CR G9, кол-во ламп: 8 шт",1,27899,27899,428341389,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729192662855,True,1729250386000.0,False,,1231,0,Астана,Zammler,2024-10-17
2546,113405187_078527021,"Люстра ABC 7887-120 cм E14, кол-во ламп: 12 шт",1,51000,51000,428268756,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729182783732,True,1729250438000.0,False,,727,0,Алматы,Zammler,2024-10-17
2692,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428502476,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729236477112,True,1729250424000.0,False,,783,0,Шемонаиха,Zammler,2024-10-18
2600,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,428650997,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729257755666,True,1729338776000.0,False,,0,0,,Zammler,2024-10-18
2616,113732199_270821139,Danilight 99461-15W LED,1,10000,10000,428467045,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729231296900,True,1729250448000.0,False,,783,0,Уральск,Zammler,2024-10-18
2607,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428761543,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729273766197,True,1729340036000.0,False,,783,0,Астана,Zammler,2024-10-18
2665,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428717552,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729267322497,True,1729340030000.0,False,,783,0,Уральск,Zammler,2024-10-18
2588,113823066_508177059,Термоноски 549591 1 пара черный 43,1,6990,6990,428676251,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1729260991364,True,1729340044000.0,False,,615,0,,Zammler,2024-10-18
2565,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,428796586,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729279512586,True,1729338779000.0,False,,0,0,Алматы,Zammler,2024-10-18
2514,120575446_437260969,"Комплект 2-спальный Фабричный Пекин. Простыня на резинке. Полностью охватывает матрас со всех сторон, наволочки: 50x70 см, страйп-сатин",1,11980,11980,428519165,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729238520994,True,,False,,783,0,Петропавловск,Zammler,2024-10-18
2525,110170715_963661682,"Полотенце Пештемаль 404795 185x100 см 1 шт, хлопок",1,2600,2600,428568171,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729245074097,True,1729248201000.0,True,,0,995,Астана,Express,2024-10-18
2535,106297754_892157612,Lion Electric Led 200 W черный,2,9998,4999,428751951,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1729272585791,True,,False,,0,0,,Zammler,2024-10-18
2536,106297754_892157612,Lion Electric Led 200 W черный,3,14997,4999,428773786,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_PICKUP,1729276017853,True,,False,,0,0,,Zammler,2024-10-18
2523,104848489_176676871,"Home Textile набор полотенец 001КБПС2МФ 140x70 см 2 шт, микрофибра",1,620,620,428580213,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729246506729,True,,False,,0,995,Жезказган,Zammler,2024-10-18
2526,104954462_939921558,"LORI чехол на матрас на резинке 001postel18 160x200 см, caress",2,24326,12163,428572713,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729245979632,True,1729247886000.0,True,,1511,995,Астана,Express,2024-10-18
2521,104848489_176676871,"Home Textile набор полотенец 001КБПС2МФ 140x70 см 2 шт, микрофибра",1,620,620,428575356,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729246092901,True,,False,,0,500,,Zammler,2024-10-18
2573,110558549_159692537,Вафельный халат 16978008_822884 белый XXL,1,8700,8700,428852464,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729307434752,True,1729338703000.0,False,,783,0,,Zammler,2024-10-18
2562,104848489_176676871,"Home Textile набор полотенец 001КБПС2МФ 140x70 см 2 шт, микрофибра",1,620,620,428513768,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729238259326,True,1729259188000.0,False,,0,0,,Zammler,2024-10-18
2569,104461619_325424402,Aline Home NA23541563 50x70 белый,1,2597,2597,428820909,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729285714010,True,,False,,0,500,,Zammler,2024-10-18
2541,103741217_827417689,"Filiz Textil наматрасник на резинке 2248 200x200 см, поликоттон",1,12000,12000,428944179,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1729321848888,True,,False,,0,0,Астана,Zammler,2024-10-19
2610,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428918207,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729318854914,True,1729340010000.0,False,,783,0,Усть-Каменогорск,Zammler,2024-10-19
2709,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,429154034,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729348954451,True,1729520488000.0,False,,0,0,,Zammler,2024-10-19
2547,110133842_654771917,Kelvin спот CLN 7702 BL,2,2424,1212,429010124,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729330215474,True,,False,,0,500,,Zammler,2024-10-19
2613,114380534_583808092,Термоноски Termal mest Т4 1 пара черный 40,1,6900,6900,428985558,ARCHIVE,RETURNED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729327683723,True,1729338780000.0,False,,615,0,,Zammler,2024-10-19
2539,108298894_620968401,Bonny магнитный трековый светильник MSMT60,3,4797,1599,428903777,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729317517699,True,,False,,0,0,Шымкент,Zammler,2024-10-19
2620,110133842_654771917,Kelvin спот CLN 7702 BL,3,3636,1212,428915168,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729318562207,True,1729339997000.0,False,,0,0,,Zammler,2024-10-19
2621,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429146109,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729347917524,True,1729423280000.0,False,,783,0,Астана,Zammler,2024-10-19
2639,106509396_603355655,Одеяло AIMEE ЛТ 200x220 всесезонное,1,17871,17871,429111892,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729344098609,True,1729520462000.0,False,,1231,0,Глубокое,Zammler,2024-10-19
2603,116290479_760827507,Пылесос P8 черный,1,12000,12000,429331086,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729394257739,True,,False,,783,0,Павлодар,Zammler,2024-10-19
2556,103548759_937900285,Одеяло Aline Home HIT180983 200x210 всесезонное + 2 подушки,1,15900,15900,429095947,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_LOCAL,1729341884854,True,1729343991000.0,True,,1511,995,Астана,Express,2024-10-19
2560,114380534_583808092,Термоноски Termal mest Т4 1 пара черный 40,3,20700,6900,429144737,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729348458014,True,,False,,1231,0,,Zammler,2024-10-19
2566,116323016_707311174,"MIRAS HOME полотенце 774495 180x100 см 1 шт, хлопок",1,2700,2700,429159569,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729350412510,True,,False,,0,0,,Zammler,2024-10-19
2669,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429235396,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729360779393,True,1729423239000.0,False,,783,0,Актау,Zammler,2024-10-19
2635,114115987_386257301,"Madame Coco полотенце 8682116820516 70x50 см 1 шт, хлопок",1,2350,2350,429306967,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729379582130,True,1729520494000.0,False,,0,0,Караганда,Zammler,2024-10-19
2733,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429013207,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729330579374,True,1729423292000.0,False,,783,0,Кульсары,Zammler,2024-10-19
2579,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,428992106,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729327895170,True,1729340018000.0,False,,783,0,Капшагай,Zammler,2024-10-19
2590,116290479_760827507,Пылесос P8 черный,1,12000,12000,429330095,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_REGIONAL_TODOOR,1729394071845,True,,False,,783,0,Лисаковск,Zammler,2024-10-19
2606,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429158456,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729350167234,True,1729423271000.0,False,,783,0,Жезказган,Zammler,2024-10-19
2619,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429246435,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729362547706,True,1729423287000.0,False,,783,0,Шымкент,Zammler,2024-10-19
2706,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429544737,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729424542321,True,1729518621000.0,False,,783,0,Уральск,Zammler,2024-10-20
2636,107264406_724077823,Ayan Light 8716BK LED,1,16000,16000,429621479,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729434542785,True,1729593854000.0,False,,727,0,Алматы,Zammler,2024-10-20
2586,110846932_908616670,Бра Venn Electro BXW02 G4,1,12996,12996,429762601,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729452234786,True,,False,,0,0,Караганда,Zammler,2024-10-20
2643,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,429522154,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729421213367,True,1729520488000.0,False,,0,500,,Zammler,2024-10-20
2718,112640554_907255913,"Style Home зеркало STK900 90x90 см, настенное, настольное",1,24000,24000,429522033,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729421099135,True,1729518502000.0,False,,1679,0,Тараз,Zammler,2024-10-20
2663,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,429746195,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729449720074,True,1729520487000.0,False,,0,995,Актобе,Zammler,2024-10-20
2646,104848489_176676871,"Home Textile набор полотенец 001КБПС2МФ 140x70 см 2 шт, микрофибра",1,620,620,429854121,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729485924294,True,1729520520000.0,False,,0,500,,Zammler,2024-10-20
2719,117717954_123557696,"Люстра 9265/600sv E14, кол-во ламп: 8 шт",1,28700,28700,429577185,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729428071589,True,1729593885000.0,False,,1679,0,Кульсары,Zammler,2024-10-20
2648,109745746_094728652,Скалер As777879 ультразвуковой емкость,1,4997,4997,429538842,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729423956283,True,1729520489000.0,False,,0,0,,Zammler,2024-10-20
2661,110846932_908616670,Бра Venn Electro BXW02 G4,2,25992,12996,429760941,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729452390503,True,1729593849000.0,False,,3023,0,Караганда,Zammler,2024-10-20
2732,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429489920,KASPI_DELIVERY,CANCELLING,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729418091985,True,1729423296000.0,False,,783,0,Актобе,Zammler,2024-10-20
2746,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429391455,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729405750941,True,1729423259000.0,False,,783,0,Уральск,Zammler,2024-10-20
2641,122358685_588273117,"RONIMAX наматрасник на резинке непромокаемый белый 160x200, полиэстер, мембрана",1,12300,12300,429683089,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729441470833,True,1729520475000.0,False,,783,0,,Zammler,2024-10-20
2633,114183971_454765078,"Limon Soft чехол на матрас на резинке  349419 180x200 см, хлопок",1,13980,13980,429741475,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_PICKUP,1729449524219,True,1729520470000.0,False,,783,0,,Zammler,2024-10-20
2622,117949021_728052141,"Набор полотенец 2024 30228942_496463635 140x70 см 3 шт, микрофибра",1,800,800,429754119,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_LOCAL,1729450726042,True,1729520507000.0,False,,0,0,Алматы,Zammler,2024-10-20
2631,108603463_036141860,824157 черный,1,2900,2900,429496698,ARCHIVE,COMPLETED,17186215_PP1,Астана,DELIVERY_PICKUP,1729418796795,True,1729515495000.0,False,,0,500,,Zammler,2024-10-20
2598,108367790_316305846,Nur House трековый светильник 1002,1,9895,9895,429830550,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729482018016,True,,False,,783,0,Уральск,Zammler,2024-10-20
2604,118175704_416354895,ArsLight 6373BK LED,1,13000,13000,429529040,ARCHIVE,CANCELLED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729422077564,True,,False,,783,0,Шымкент,Zammler,2024-10-20
2688,109302391_027147914,"Люстра Aspanwam 6787 LED, кол-во ламп: 4 шт",1,8372,8372,429559627,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729426353808,True,1729518624000.0,False,,783,0,Мангистау,Zammler,2024-10-20
2589,113523638_161898314,"Покрывало 100436 230x200 см, муслин",1,13650,13650,429780596,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1729455591170,True,,False,,615,0,Астана,Zammler,2024-10-20
2595,108635132_514857521,Бра Venn Electro В3386 LED,2,26794,13397,429552695,ARCHIVE,CANCELLED,17186215_PP1,Астана,DELIVERY_LOCAL,1729425456722,True,,False,,727,0,Астана,Zammler,2024-10-20
2617,119389325_822239801,"ECOHOME чехол на матрас на резинке NN-180 180x200, хлопок, трикотаж",1,11584,11584,429794067,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729457823391,True,1729520516000.0,False,,783,0,Шелек,Zammler,2024-10-20
2674,110846932_908616670,Бра Venn Electro BXW02 G4,2,25992,12996,429507700,ARCHIVE,COMPLETED,17186215_PP2,Алматы,DELIVERY_REGIONAL_TODOOR,1729419959476,True,1729593850000.0,False,,3023,0,Астана,Zammler,2024-10-20
